Date,Wig,Wig20,PlnChfRate,PlnEurRate,PlnGbpRate,PlnUsdRate,CpiChf,CpiGbp,CpiPln,CpiUsd,CpiEur,InterestRatePln,PublicDebtPL,POL_DebtPerGDP,POL_PopulationGrowth,POL_Unemployment,POL_GDP_Growth,POL_GDP,POL_GDP_PC,POL_GDP_PPP,POL_GDP_PPP_PC,EU_GDP_Growth,EU_GDP,EU_GDP_PC,EU_GDP_PPP,EU_GDP_PPP_PC,Lse,Nasdaq,Nyse,
19.11.2002,13990.8,1158.21,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,377.20929,1374.51001,5044.830078,
18.11.2002,13920.1,1149.72,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,379.089905,1393.689941,5057.200195,
17.11.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,379.089905,1393.689941,5057.200195,
16.11.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,379.089905,1393.689941,5057.200195,
15.11.2002,13841.7,1142.02,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,378.015289,1411.140015,5100.129883,
14.11.2002,13946,1152.16,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,372.910614,1411.52002,5061.640137,
13.11.2002,13824.6,1138.4,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,381.507904,1361.329956,4958.02002,
12.11.2002,13834.9,1141.94,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,377.477905,1349.560059,4971.450195,
11.11.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,371.029907,1319.189941,4947.97998,
10.11.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,371.029907,1319.189941,4947.97998,
09.11.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,371.029907,1319.189941,4947.97998,
08.11.2002,13793,1137.94,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,378.283905,1359.280029,5040.069824,
07.11.2002,13765.8,1134.97,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,382.582611,1376.709961,5079.509766,
06.11.2002,13839.2,1143.06,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,371.835907,1418.98999,5182.290039,
05.11.2002,14039,1169.32,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,366.462585,1401.170044,5136.720215,
04.11.2002,14195.9,1190.31,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,367.537201,1396.540039,5098.859863,
03.11.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,367.537201,1396.540039,5098.859863,
02.11.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,367.537201,1396.540039,5098.859863,
01.11.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,354.10379,1360.699951,5079.72998,
31.10.2002,14093.2,1179.39,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,356.253204,1329.75,5000.319824,
30.10.2002,14042.5,1174.73,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,368.074585,1326.72998,5027.279785,
29.10.2002,14078.9,1181.99,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,360.014496,1300.540039,4985.410156,
28.10.2002,14042.3,1179.88,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,376.134613,1315.829956,5028.549805,
27.10.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,376.134613,1315.829956,5028.549805,
26.10.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,376.134613,1315.829956,5028.549805,
25.10.2002,13690.1,1141.8,,,,,0.6427,1.5204,1.9053,1.586,2.3,6.75,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,368.611908,1331.130005,5066.399902,
24.10.2002,13729.5,1145.87,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,375.865906,1298.709961,4993.129883,
23.10.2002,13739.8,1148.39,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,376.134613,1320.22998,5059,
22.10.2002,13752,1148.61,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,367.537201,1292.800049,5036.799805,
21.10.2002,13640.5,1136.1,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,367.537201,1309.670044,5093.259766,
20.10.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,367.537201,1309.670044,5093.259766,
19.10.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,367.537201,1309.670044,5093.259766,
18.10.2002,13652.6,1136.27,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,359.477203,1287.859985,5011.310059,
17.10.2002,13426.6,1113.17,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,357.865204,1272.290039,4995.240234,
16.10.2002,13357.8,1110.68,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,348.193207,1232.420044,4888.339844,
15.10.2002,13441.2,1121.46,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,337.177795,1282.439941,4992.810059,
14.10.2002,13186.7,1093.53,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,333.147797,1220.530029,4785.990234,
13.10.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,333.147797,1220.530029,4785.990234,
12.10.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,333.147797,1220.530029,4785.990234,
11.10.2002,13130.1,1087.55,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,333.685089,1210.469971,4754.689941,
10.10.2002,12893.1,1061.08,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,320.789093,1163.369995,4590.799805,
09.10.2002,12742.1,1044.24,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,330.998413,1114.109985,4452.490234,
08.10.2002,12732,1043.06,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,341.745087,1129.219971,4591.330078,
07.10.2002,12723.1,1039.89,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,333.147797,1119.400024,4521.220215,
06.10.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,333.147797,1119.400024,4521.220215,
05.10.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,333.147797,1119.400024,4521.220215,
04.10.2002,12864.1,1052.4,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,352.491791,1139.900024,4613.419922,
03.10.2002,12862.5,1052.97,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,370.223907,1165.560059,4718.419922,
02.10.2002,12771.2,1041.53,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,361.895203,1187.300049,4762.089844,
01.10.2002,12740.3,1039.2,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,361.089203,1213.719971,4873.75,
30.09.2002,12797.3,1044.89,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,367.537201,1172.060059,4709.959961,
29.09.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,367.537201,1172.060059,4709.959961,
28.09.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,367.537201,1172.060059,4709.959961,
27.09.2002,12985.7,1063.69,,,,,0.6427,1.5204,1.9053,1.586,2.3,7,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,362.16391,1199.160034,4760.609863,
26.09.2002,13037.6,1070.6,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,356.790497,1221.609985,4914.669922,
25.09.2002,13065.3,1074.25,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,366.193909,1222.290039,4811.890137,
24.09.2002,12848.2,1053.43,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,354.641205,1182.170044,4709.330078,
23.09.2002,13108.1,1077.79,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,364.313202,1184.930054,4798.149902,
22.09.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,364.313202,1184.930054,4798.149902,
21.09.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,364.313202,1184.930054,4798.149902,
20.09.2002,13201.2,1088.19,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,363.238495,1221.089966,4853.029785,
19.09.2002,13038,1072.94,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,371.835907,1216.449951,4842.660156,
18.09.2002,13063.7,1072.98,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,374.522614,1252.130005,4987.52002,
17.09.2002,13261.8,1090.26,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,386.881287,1259.939941,5011,
16.09.2002,13225,1084.99,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,375.59729,1275.880005,5112.930176,
15.09.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,375.59729,1275.880005,5112.930176,
14.09.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,375.59729,1275.880005,5112.930176,
13.09.2002,13079.8,1068.34,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,378.283905,1291.400024,5100.240234,
12.09.2002,13178.6,1084.7,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,379.895905,1279.680054,5089.560059,
11.09.2002,13407,1109.72,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,382.313904,1315.449951,5205.759766,
10.09.2002,13265.7,1093.51,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,380.970612,1320.089966,5200.049805,
09.09.2002,13044.6,1071.8,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,370.7612,1304.599976,5172.029785,
08.09.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,370.7612,1304.599976,5172.029785,
07.09.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,370.7612,1304.599976,5172.029785,
06.09.2002,12992.8,1064.16,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,376.134613,1295.300049,5124.450195,
05.09.2002,12770.8,1039.21,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,376.134613,1251,5054.560059,
04.09.2002,12857.1,1051.79,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,373.985199,1292.310059,5118,
03.09.2002,12966.9,1067.49,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,379.895905,1263.839966,5036.589844,
02.09.2002,13409.5,1118.59,,,,,0.6427,1.5204,1.9053,1.586,2.3,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,390.105286,1263.839966,5036.589844,
01.09.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.1,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,390.105286,1263.839966,5036.589844,
31.08.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.1,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,390.105286,1263.839966,5036.589844,
30.08.2002,13433.8,1124.03,,,,,0.6427,1.5204,1.9053,1.586,2.1,7.5,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,392.254608,1314.849976,5239.810059,
29.08.2002,13271,1109.49,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,397.627991,1335.77002,5236.109863,
28.08.2002,13480.1,1132.1,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,404.075989,1314.380005,5243.089844,
27.08.2002,13764.8,1162.14,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,419.927399,1347.780029,5330.850098,
26.08.2002,13472,1131.99,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,413.747986,1391.73999,5388.47998,
25.08.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,413.747986,1391.73999,5388.47998,
24.08.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,413.747986,1391.73999,5388.47998,
23.08.2002,13393.9,1124.7,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,413.747986,1380.619995,5343.430176,
22.08.2002,13329.4,1118.75,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,413.479401,1422.949951,5452.450195,
21.08.2002,13326.7,1120.16,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,412.673401,1409.25,5379.700195,
20.08.2002,12856.8,1071.11,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,419.121399,1376.589966,5319.959961,
19.08.2002,12983.8,1082.93,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,429.868103,1394.540039,5385.72998,
18.08.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,429.868103,1394.540039,5385.72998,
17.08.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,429.868103,1394.540039,5385.72998,
16.08.2002,12957.8,1081.23,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,417.240692,1361.01001,5278.089844,
15.08.2002,,,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,423.957397,1345.01001,5287.080078,
14.08.2002,12910.5,1076.45,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,413.747986,1334.300049,5223.319824,
13.08.2002,13008.5,1087.88,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,414.822693,1269.280029,5057.839844,
12.08.2002,12670.2,1048.7,,,,,0.6427,1.5204,1.9053,1.586,2.1,8,-39402.6,43.4,-0.1,20,2.035863041,199072000000,5207.171421,451281000000,11804.26626,1.110687225,8084070000000,18760.98155,10422100000000,24186.92591,407.299988,1306.839966,5157.870117,
