Tabela,Data,Kurs średni,Zmiana
49/A/NBP/2000,1970-01-12,6.5204,-0.03
48/A/NBP/2000,1970-01-12,6.5223,0.41
47/A/NBP/2000,1970-01-12,6.4955,-0.2
45/A/NBP/2000,1970-01-12,6.5084,-0.65
44/A/NBP/2000,1970-01-12,6.5509,-0.25
43/A/NBP/2000,1970-01-12,6.5675,-0.65
42/A/NBP/2000,1970-01-12,6.6105,-0.29
41/A/NBP/2000,1970-01-12,6.6297,0.62
40/A/NBP/2000,1970-01-12,6.5887,1.03
39/A/NBP/2000,1970-01-12,6.5218,-1.05
38/A/NBP/2000,1970-01-12,6.5912,0.2
37/A/NBP/2000,1970-01-12,6.5783,-0.05
36/A/NBP/2000,1970-01-12,6.5818,-0.17
35/A/NBP/2000,1970-01-12,6.5927,-0.49
34/A/NBP/2000,1970-01-12,6.6253,0.02
33/A/NBP/2000,1970-01-12,6.6241,0.48
32/A/NBP/2000,1970-01-12,6.5927,0.19
31/A/NBP/2000,1970-01-12,6.5805,-0.67
30/A/NBP/2000,1970-01-12,6.625,-1.2
29/A/NBP/2000,1970-01-12,6.7052,0.8
28/A/NBP/2000,1970-01-12,6.6517,-0.21
27/A/NBP/2000,1970-01-12,6.6655,-0.05
26/A/NBP/2000,1970-01-12,6.6691,0.87
25/A/NBP/2000,1970-01-12,6.6118,-2.26
24/A/NBP/2000,1970-01-12,6.7644,-1.2
23/A/NBP/2000,1970-01-12,6.8467,0.77
22/A/NBP/2000,1970-01-12,6.7944,-0.41
21/A/NBP/2000,1970-01-12,6.8227,0.86
20/A/NBP/2000,1970-01-12,6.7646,0.13
19/A/NBP/2000,1970-01-12,6.7556,-0.3
18/A/NBP/2000,1970-01-12,6.776,-0.45
17/A/NBP/2000,1970-01-12,6.8064,0.8
16/A/NBP/2000,1970-01-12,6.7527,0.02
15/A/NBP/2000,1970-01-12,6.7516,0.43
14/A/NBP/2000,1970-01-12,6.7228,0.19
13/A/NBP/2000,1970-01-12,6.7098,0.9
12/A/NBP/2000,1970-01-12,6.6499,-0.63
11/A/NBP/2000,1970-01-12,6.6919,0.09
10/A/NBP/2000,1970-01-12,6.6861,-0.03
9/A/NBP/2000,1970-01-12,6.6884,-0.31
8/A/NBP/2000,1970-01-12,6.7092,1
7/A/NBP/2000,1970-01-12,6.6428,-0.16
6/A/NBP/2000,1970-01-12,6.6537,-1.19
5/A/NBP/2000,1970-01-12,6.7336,-0.42
4/A/NBP/2000,1970-01-12,6.762,-0.21
3/A/NBP/2000,1970-01-12,6.776,0.28
2/A/NBP/2000,1970-01-12,6.7571,1.49
1/A/NBP/2000,1970-01-12,6.6576,-0.72
254/A/NBP/1999,1970-01-11,6.7062,0.38
253/A/NBP/1999,1970-01-11,6.6809,0.13
252/A/NBP/1999,1970-01-11,6.6725,0.36
251/A/NBP/1999,1970-01-11,6.6488,-0.08
250/A/NBP/1999,1970-01-11,6.6544,0.13
249/A/NBP/1999,1970-01-11,6.6456,-0.05
248/A/NBP/1999,1970-01-11,6.6489,-0.22
247/A/NBP/1999,1970-01-11,6.6638,-0.65
246/A/NBP/1999,1970-01-11,6.7076,-0.24
245/A/NBP/1999,1970-01-11,6.7238,-0.59
244/A/NBP/1999,1970-01-11,6.7635,-0.21
243/A/NBP/1999,1970-01-11,6.7774,-0.18
242/A/NBP/1999,1970-01-11,6.7895,0.68
241/A/NBP/1999,1970-01-11,6.7434,0.47
240/A/NBP/1999,1970-01-11,6.7121,-0.73
239/A/NBP/1999,1970-01-11,6.7615,-0.34
238/A/NBP/1999,1970-01-11,6.7844,-0.33
237/A/NBP/1999,1970-01-11,6.807,0.55
236/A/NBP/1999,1970-01-11,6.7696,-0.53
235/A/NBP/1999,1970-01-11,6.8056,-0.25
234/A/NBP/1999,1970-01-11,6.8228,0.32
233/A/NBP/1999,1970-01-11,6.8008,-1.09
232/A/NBP/1999,1970-01-11,6.8756,0.31
231/A/NBP/1999,1970-01-11,6.8541,0.27
230/A/NBP/1999,1970-01-11,6.8359,0.75
229/A/NBP/1999,1970-01-11,6.7851,-0.01
228/A/NBP/1999,1970-01-11,6.7861,-0.24
227/A/NBP/1999,1970-01-11,6.8025,-0.1
226/A/NBP/1999,1970-01-11,6.8096,-0.43
225/A/NBP/1999,1970-01-11,6.8393,0.25
224/A/NBP/1999,1970-01-11,6.8224,-1.17
223/A/NBP/1999,1970-01-11,6.9029,-0.31
222/A/NBP/1999,1970-01-11,6.9247,-0.74
221/A/NBP/1999,1970-01-11,6.9762,0.44
220/A/NBP/1999,1970-01-11,6.9456,0.64
219/A/NBP/1999,1970-01-11,6.9017,2.1
218/A/NBP/1999,1970-01-11,6.7598,-4.2
217/A/NBP/1999,1970-01-11,7.0558,-0.17
216/A/NBP/1999,1970-01-11,7.0681,1.27
215/A/NBP/1999,1970-01-11,6.9793,0.11
214/A/NBP/1999,1970-01-11,6.9717,1.18
213/A/NBP/1999,1970-01-11,6.8904,-0.75
212/A/NBP/1999,1970-01-11,6.9427,0.38
211/A/NBP/1999,1970-01-11,6.9167,0.89
210/A/NBP/1999,1970-01-11,6.8559,0.3
209/A/NBP/1999,1970-01-11,6.8354,-1.12
208/A/NBP/1999,1970-01-11,6.9128,0.71
207/A/NBP/1999,1970-01-11,6.8638,0.2
206/A/NBP/1999,1970-01-11,6.8502,-0.32
205/A/NBP/1999,1970-01-11,6.8725,0.35
204/A/NBP/1999,1970-01-11,6.8488,1.07
203/A/NBP/1999,1970-01-11,6.7765,0.58
202/A/NBP/1999,1970-01-11,6.7376,-0.09
201/A/NBP/1999,1970-01-11,6.7437,-0.05
200/A/NBP/1999,1970-01-11,6.7473,-0.19
199/A/NBP/1999,1970-01-11,6.7604,0.11
198/A/NBP/1999,1970-01-11,6.753,-0.16
197/A/NBP/1999,1970-01-11,6.7637,0.38
196/A/NBP/1999,1970-01-11,6.7384,0.02
195/A/NBP/1999,1970-01-11,6.7372,-0.66
194/A/NBP/1999,1970-01-11,6.7818,0.94
193/A/NBP/1999,1970-01-11,6.7184,-0.9
192/A/NBP/1999,1970-01-11,6.7793,-0.05
191/A/NBP/1999,1970-01-11,6.7824,0.47
190/A/NBP/1999,1970-01-11,6.751,0.39
189/A/NBP/1999,1970-01-11,6.725,0.03
188/A/NBP/1999,1970-01-11,6.7232,0.97
187/A/NBP/1999,1970-01-11,6.6585,-0.36
186/A/NBP/1999,1970-01-11,6.6826,0.4
185/A/NBP/1999,1970-01-11,6.6558,0.22
184/A/NBP/1999,1970-01-11,6.641,-0.49
183/A/NBP/1999,1970-01-11,6.6734,-0.79
182/A/NBP/1999,1970-01-11,6.7263,0.75
181/A/NBP/1999,1970-01-11,6.6762,1.22
180/A/NBP/1999,1970-01-11,6.5955,0.19
179/A/NBP/1999,1970-01-11,6.5827,0.73
178/A/NBP/1999,1970-01-11,6.5349,-1.05
177/A/NBP/1999,1970-01-11,6.6045,-0.32
176/A/NBP/1999,1970-01-11,6.626,1.23
175/A/NBP/1999,1970-01-11,6.5458,0.44
174/A/NBP/1999,1970-01-11,6.5174,0.39
173/A/NBP/1999,1970-01-11,6.4924,0.31
172/A/NBP/1999,1970-01-11,6.4722,1.24
171/A/NBP/1999,1970-01-11,6.3929,0.48
170/A/NBP/1999,1970-01-11,6.3626,0.4
169/A/NBP/1999,1970-01-11,6.3375,0.36
168/A/NBP/1999,1970-01-11,6.3149,0
167/A/NBP/1999,1970-01-11,6.3147,-0.03
166/A/NBP/1999,1970-01-11,6.3166,-0.14
165/A/NBP/1999,1970-01-11,6.3252,-1.14
164/A/NBP/1999,1970-01-11,6.3982,-0.31
163/A/NBP/1999,1970-01-11,6.4178,0.93
162/A/NBP/1999,1970-01-11,6.3587,0.09
161/A/NBP/1999,1970-01-11,6.3528,0.43
160/A/NBP/1999,1970-01-11,6.3254,-0.22
159/A/NBP/1999,1970-01-11,6.3395,0.41
158/A/NBP/1999,1970-01-11,6.3133,-0.02
157/A/NBP/1999,1970-01-11,6.3143,-0.84
156/A/NBP/1999,1970-01-11,6.3681,0.17
155/A/NBP/1999,1970-01-11,6.3571,-0.1
154/A/NBP/1999,1970-01-11,6.3633,-0.61
153/A/NBP/1999,1970-01-11,6.4021,0.47
152/A/NBP/1999,1970-01-11,6.372,0
151/A/NBP/1999,1970-01-11,6.3717,-0.12
150/A/NBP/1999,1970-01-11,6.3795,1.63
149/A/NBP/1999,1970-01-11,6.2769,0.12
148/A/NBP/1999,1970-01-11,6.2693,1.9
147/A/NBP/1999,1970-01-11,6.1525,1.04
146/A/NBP/1999,1970-01-11,6.0894,0.13
145/A/NBP/1999,1970-01-11,6.0815,0.29
144/A/NBP/1999,1970-01-11,6.0642,-0.36
143/A/NBP/1999,1970-01-11,6.0864,0.58
142/A/NBP/1999,1970-01-11,6.0511,-0.09
141/A/NBP/1999,1970-01-11,6.0566,-0.22
140/A/NBP/1999,1970-01-11,6.0697,-0.17
139/A/NBP/1999,1970-01-11,6.0798,-0.37
138/A/NBP/1999,1970-01-11,6.1024,-0.4
137/A/NBP/1999,1970-01-11,6.1267,0.33
136/A/NBP/1999,1970-01-11,6.1065,-0.05
135/A/NBP/1999,1970-01-11,6.1093,0.51
134/A/NBP/1999,1970-01-11,6.0781,0.16
133/A/NBP/1999,1970-01-11,6.0681,-0.07
132/A/NBP/1999,1970-01-11,6.0722,-0.65
131/A/NBP/1999,1970-01-11,6.1119,-0.69
130/A/NBP/1999,1970-01-11,6.1545,-0.43
129/A/NBP/1999,1970-01-11,6.1813,0.27
128/A/NBP/1999,1970-01-11,6.1648,-0.23
127/A/NBP/1999,1970-01-11,6.1789,-0.2
126/A/NBP/1999,1970-01-11,6.1913,-0.37
125/A/NBP/1999,1970-01-11,6.2141,-0.15
124/A/NBP/1999,1970-01-11,6.2232,-0.13
123/A/NBP/1999,1970-01-11,6.2311,0.94
122/A/NBP/1999,1970-01-11,6.1729,-0.27
121/A/NBP/1999,1970-01-11,6.1896,-0.27
120/A/NBP/1999,1970-01-11,6.2062,-0.39
119/A/NBP/1999,1970-01-11,6.2304,-0.15
118/A/NBP/1999,1970-01-11,6.2397,0.02
117/A/NBP/1999,1970-01-11,6.2382,-0.04
116/A/NBP/1999,1970-01-11,6.2407,-1.3
115/A/NBP/1999,1970-01-11,6.3231,-0.49
114/A/NBP/1999,1970-01-11,6.3543,0.6
113/A/NBP/1999,1970-01-11,6.3163,0.23
112/A/NBP/1999,1970-01-11,6.302,-0.71
111/A/NBP/1999,1970-01-11,6.3471,-0.51
110/A/NBP/1999,1970-01-11,6.3797,-0.92
109/A/NBP/1999,1970-01-11,6.4389,-0.1
108/A/NBP/1999,1970-01-11,6.4452,0.17
107/A/NBP/1999,1970-01-11,6.4344,0.8
106/A/NBP/1999,1970-01-11,6.3833,0.38
105/A/NBP/1999,1970-01-11,6.3592,-0.2
104/A/NBP/1999,1970-01-11,6.3718,0.22
103/A/NBP/1999,1970-01-11,6.3575,0.2
102/A/NBP/1999,1970-01-11,6.3448,0.48
101/A/NBP/1999,1970-01-11,6.3142,0.34
100/A/NBP/1999,1970-01-11,6.2929,-0.52
99/A/NBP/1999,1970-01-11,6.3261,-0.26
98/A/NBP/1999,1970-01-11,6.3425,-0.13
97/A/NBP/1999,1970-01-11,6.3505,-0.07
96/A/NBP/1999,1970-01-11,6.3549,-0.03
95/A/NBP/1999,1970-01-11,6.357,-0.05
94/A/NBP/1999,1970-01-11,6.3602,-0.73
93/A/NBP/1999,1970-01-11,6.407,0.99
92/A/NBP/1999,1970-01-11,6.3441,0.41
91/A/NBP/1999,1970-01-11,6.3183,-0.38
90/A/NBP/1999,1970-01-11,6.3426,-0.35
89/A/NBP/1999,1970-01-11,6.3651,0.02
88/A/NBP/1999,1970-01-11,6.3638,-0.28
87/A/NBP/1999,1970-01-11,6.3819,0.37
86/A/NBP/1999,1970-01-11,6.3582,-0.28
85/A/NBP/1999,1970-01-11,6.376,-0.69
84/A/NBP/1999,1970-01-11,6.4203,-0.63
83/A/NBP/1999,1970-01-11,6.4611,0.22
82/A/NBP/1999,1970-01-11,6.447,-0.03
81/A/NBP/1999,1970-01-11,6.4491,-0.51
80/A/NBP/1999,1970-01-11,6.4819,0.09
79/A/NBP/1999,1970-01-11,6.4763,0.41
78/A/NBP/1999,1970-01-11,6.4498,-0.55
77/A/NBP/1999,1970-01-11,6.4853,0.25
76/A/NBP/1999,1970-01-11,6.4689,0.2
75/A/NBP/1999,1970-01-11,6.4562,0.7
74/A/NBP/1999,1970-01-11,6.4114,-0.36
73/A/NBP/1999,1970-01-11,6.4347,-0.09
72/A/NBP/1999,1970-01-11,6.4404,0.55
71/A/NBP/1999,1970-01-11,6.4054,0.26
70/A/NBP/1999,1970-01-11,6.3891,0.21
69/A/NBP/1999,1970-01-11,6.3759,0.28
68/A/NBP/1999,1970-01-11,6.3579,-0.33
67/A/NBP/1999,1970-01-11,6.3792,-1.34
66/A/NBP/1999,1970-01-11,6.4656,0.26
65/A/NBP/1999,1970-01-11,6.449,-0.11
64/A/NBP/1999,1970-01-11,6.456,0.59
63/A/NBP/1999,1970-01-11,6.4182,-0.65
62/A/NBP/1999,1970-01-11,6.46,0.38
61/A/NBP/1999,1970-01-11,6.4353,-0.61
60/A/NBP/1999,1970-01-11,6.475,-0.88
59/A/NBP/1999,1970-01-11,6.5324,2.2
58/A/NBP/1999,1970-01-11,6.3918,-0.29
57/A/NBP/1999,1970-01-11,6.4101,1.06
56/A/NBP/1999,1970-01-11,6.3427,-0.58
55/A/NBP/1999,1970-01-11,6.3796,-0.1
54/A/NBP/1999,1970-01-11,6.3859,-0.58
53/A/NBP/1999,1970-01-11,6.423,0.24
52/A/NBP/1999,1970-01-11,6.4078,-0.15
51/A/NBP/1999,1970-01-11,6.4174,-0.08
50/A/NBP/1999,1970-01-11,6.4225,0.49
49/A/NBP/1999,1970-01-11,6.3909,1.14
48/A/NBP/1999,1970-01-11,6.3188,0.66
47/A/NBP/1999,1970-01-11,6.2775,-0.63
46/A/NBP/1999,1970-01-11,6.3172,-0.88
45/A/NBP/1999,1970-01-11,6.3733,-1.29
44/A/NBP/1999,1970-01-11,6.4565,1.08
43/A/NBP/1999,1970-01-11,6.3872,1.32
42/A/NBP/1999,1970-01-11,6.3037,-0.2
41/A/NBP/1999,1970-01-11,6.3163,1.09
40/A/NBP/1999,1970-01-11,6.2483,0.31
39/A/NBP/1999,1970-01-11,6.2293,-0.27
38/A/NBP/1999,1970-01-11,6.2464,-0.48
37/A/NBP/1999,1970-01-11,6.2768,0.75
36/A/NBP/1999,1970-01-11,6.23,-0.01
35/A/NBP/1999,1970-01-11,6.2309,0.09
34/A/NBP/1999,1970-01-11,6.2253,-0.18
33/A/NBP/1999,1970-01-11,6.2366,0.88
32/A/NBP/1999,1970-01-11,6.1822,1.05
31/A/NBP/1999,1970-01-11,6.1177,0.39
30/A/NBP/1999,1970-01-11,6.094,-0.1
29/A/NBP/1999,1970-01-11,6.1002,-0.87
28/A/NBP/1999,1970-01-11,6.154,1.09
27/A/NBP/1999,1970-01-11,6.0878,0.48
26/A/NBP/1999,1970-01-11,6.0588,0.64
25/A/NBP/1999,1970-01-11,6.0204,-0.77
24/A/NBP/1999,1970-01-11,6.0674,-1.27
23/A/NBP/1999,1970-01-11,6.1457,0.2
22/A/NBP/1999,1970-01-11,6.1337,1.8
21/A/NBP/1999,1970-01-11,6.0253,0.84
20/A/NBP/1999,1970-01-11,5.975,0.03
19/A/NBP/1999,1970-01-11,5.973,-0.3
18/A/NBP/1999,1970-01-11,5.991,0.65
17/A/NBP/1999,1970-01-11,5.9526,0.29
16/A/NBP/1999,1970-01-11,5.9353,0.91
15/A/NBP/1999,1970-01-11,5.8817,0.99
14/A/NBP/1999,1970-01-11,5.8239,-0.65
13/A/NBP/1999,1970-01-11,5.8618,1.01
12/A/NBP/1999,1970-01-11,5.8031,-1.58
11/A/NBP/1999,1970-01-11,5.8961,0.76
10/A/NBP/1999,1970-01-11,5.8519,-1.54
9/A/NBP/1999,1970-01-11,5.9434,4.11
8/A/NBP/1999,1970-01-11,5.7086,-0.39
7/A/NBP/1999,1970-01-11,5.7311,0.68
6/A/NBP/1999,1970-01-11,5.6925,-0.06
5/A/NBP/1999,1970-01-11,5.6962,0.53
4/A/NBP/1999,1970-01-11,5.6664,0.3
3/A/NBP/1999,1970-01-11,5.6493,-1.21
2/A/NBP/1999,1970-01-11,5.7185,-0.7
1/A/NBP/1999,1970-01-11,5.7586,-0.82
255/A/NBP/1998,1970-01-11,5.8061,-0.51
254/A/NBP/1998,1970-01-11,5.836,-0.5
253/A/NBP/1998,1970-01-11,5.8651,0.46
252/A/NBP/1998,1970-01-11,5.8385,0.19
251/A/NBP/1998,1970-01-11,5.8273,0.16
250/A/NBP/1998,1970-01-11,5.8181,0.08
249/A/NBP/1998,1970-01-11,5.8132,-0.33
248/A/NBP/1998,1970-01-11,5.8324,-0.65
247/A/NBP/1998,1970-01-11,5.8707,-0.18
246/A/NBP/1998,1970-01-11,5.8811,0.28
245/A/NBP/1998,1970-01-11,5.8647,-0.3
244/A/NBP/1998,1970-01-11,5.8824,0.18
243/A/NBP/1998,1970-01-11,5.8717,0.76
242/A/NBP/1998,1970-01-11,5.8277,0.72
241/A/NBP/1998,1970-01-11,5.7861,-0.33
240/A/NBP/1998,1970-01-11,5.8055,0.09
239/A/NBP/1998,1970-01-11,5.8005,0.01
238/A/NBP/1998,1970-01-11,5.8002,0.12
237/A/NBP/1998,1970-01-11,5.7935,-0.46
236/A/NBP/1998,1970-01-11,5.8201,1.09
235/A/NBP/1998,1970-01-11,5.7571,-0.01
234/A/NBP/1998,1970-01-11,5.7576,0.16
233/A/NBP/1998,1970-01-11,5.7483,0.07
232/A/NBP/1998,1970-01-11,5.7445,-0.08
231/A/NBP/1998,1970-01-11,5.7489,-0.11
230/A/NBP/1998,1970-01-11,5.7553,0.13
229/A/NBP/1998,1970-01-11,5.7481,-0.14
228/A/NBP/1998,1970-01-11,5.7564,0.38
227/A/NBP/1998,1970-01-11,5.7347,-0.38
226/A/NBP/1998,1970-01-11,5.7568,-0.2
225/A/NBP/1998,1970-01-11,5.7683,0.06
224/A/NBP/1998,1970-01-11,5.7647,0.24
223/A/NBP/1998,1970-01-11,5.751,-0.42
222/A/NBP/1998,1970-01-11,5.7753,0.99
221/A/NBP/1998,1970-01-11,5.7185,0.11
220/A/NBP/1998,1970-01-11,5.7124,0.04
219/A/NBP/1998,1970-01-11,5.71,0.3
218/A/NBP/1998,1970-01-11,5.6927,0.51
217/A/NBP/1998,1970-01-11,5.6638,-0.25
216/A/NBP/1998,1970-01-11,5.6781,0.29
215/A/NBP/1998,1970-01-11,5.6615,-0.83
214/A/NBP/1998,1970-01-11,5.709,-1.24
213/A/NBP/1998,1970-01-11,5.7809,0.2
212/A/NBP/1998,1970-01-11,5.7696,-0.54
211/A/NBP/1998,1970-01-11,5.8011,0.79
210/A/NBP/1998,1970-01-11,5.7557,-0.48
209/A/NBP/1998,1970-01-11,5.7832,-0.74
208/A/NBP/1998,1970-01-11,5.8264,-0.31
207/A/NBP/1998,1970-01-11,5.8446,-1.01
206/A/NBP/1998,1970-01-11,5.9043,-0.08
205/A/NBP/1998,1970-01-11,5.9089,0.85
204/A/NBP/1998,1970-01-11,5.8593,-0.16
203/A/NBP/1998,1970-01-11,5.8684,-0.99
202/A/NBP/1998,1970-01-11,5.9273,-0.55
201/A/NBP/1998,1970-01-11,5.9599,-0.49
200/A/NBP/1998,1970-01-11,5.9895,0.09
199/A/NBP/1998,1970-01-11,5.9844,-0.56
198/A/NBP/1998,1970-01-11,6.018,-1.28
197/A/NBP/1998,1970-01-11,6.0963,2.25
196/A/NBP/1998,1970-01-11,5.9624,-0.29
195/A/NBP/1998,1970-01-11,5.9796,-1.02
194/A/NBP/1998,1970-01-11,6.0415,-1.17
193/A/NBP/1998,1970-01-11,6.113,0.01
192/A/NBP/1998,1970-01-11,6.1121,0.62
191/A/NBP/1998,1970-01-11,6.0743,0.06
190/A/NBP/1998,1970-01-11,6.0704,0.21
189/A/NBP/1998,1970-01-11,6.0578,0.06
188/A/NBP/1998,1970-01-11,6.0539,1.19
187/A/NBP/1998,1970-01-11,5.9828,-0.44
186/A/NBP/1998,1970-01-11,6.0091,0.02
185/A/NBP/1998,1970-01-11,6.0077,-0.87
184/A/NBP/1998,1970-01-11,6.0604,0.08
183/A/NBP/1998,1970-01-11,6.0555,0.25
182/A/NBP/1998,1970-01-11,6.0406,0.53
181/A/NBP/1998,1970-01-11,6.0085,-0.1
180/A/NBP/1998,1970-01-11,6.0148,0.18
179/A/NBP/1998,1970-01-11,6.0037,-2.65
178/A/NBP/1998,1970-01-11,6.1671,3.41
177/A/NBP/1998,1970-01-11,5.9635,-0.44
176/A/NBP/1998,1970-01-11,5.9901,0.41
175/A/NBP/1998,1970-01-11,5.9659,-1.46
174/A/NBP/1998,1970-01-11,6.0541,-1.55
173/A/NBP/1998,1970-01-11,6.1497,-0.45
172/A/NBP/1998,1970-01-11,6.1775,2.47
171/A/NBP/1998,1970-01-11,6.0287,-2.45
170/A/NBP/1998,1970-01-11,6.1798,-0.89
169/A/NBP/1998,1970-01-11,6.2354,-0.92
168/A/NBP/1998,1970-01-11,6.2933,0.68
167/A/NBP/1998,1970-01-11,6.251,1.02
166/A/NBP/1998,1970-01-11,6.188,2.21
165/A/NBP/1998,1970-01-11,6.0544,0.83
164/A/NBP/1998,1970-01-11,6.0043,-3.22
163/A/NBP/1998,1970-01-11,6.204,3.71
162/A/NBP/1998,1970-01-11,5.9818,2.52
161/A/NBP/1998,1970-01-11,5.8347,2.44
160/A/NBP/1998,1970-01-11,5.6958,0.26
159/A/NBP/1998,1970-01-11,5.6809,-0.13
158/A/NBP/1998,1970-01-11,5.6884,-0.14
157/A/NBP/1998,1970-01-11,5.6965,1.26
156/A/NBP/1998,1970-01-11,5.6254,-1.35
155/A/NBP/1998,1970-01-11,5.7025,1.52
154/A/NBP/1998,1970-01-11,5.617,-0.35
153/A/NBP/1998,1970-01-11,5.6365,0.98
152/A/NBP/1998,1970-01-11,5.5819,-0.44
151/A/NBP/1998,1970-01-11,5.6066,0.14
150/A/NBP/1998,1970-01-11,5.5987,0.32
149/A/NBP/1998,1970-01-11,5.581,-0.63
148/A/NBP/1998,1970-01-11,5.6165,-0.04
147/A/NBP/1998,1970-01-11,5.6187,-0.13
146/A/NBP/1998,1970-01-11,5.6262,-0.93
145/A/NBP/1998,1970-01-11,5.679,-0.57
144/A/NBP/1998,1970-01-11,5.7117,-0.04
143/A/NBP/1998,1970-01-11,5.7139,0.79
142/A/NBP/1998,1970-01-11,5.6692,0.47
141/A/NBP/1998,1970-01-11,5.6426,-0.26
140/A/NBP/1998,1970-01-11,5.6575,0.13
139/A/NBP/1998,1970-01-11,5.6503,-0.08
138/A/NBP/1998,1970-01-11,5.6547,-0.07
137/A/NBP/1998,1970-01-11,5.6588,-0.11
136/A/NBP/1998,1970-01-11,5.6649,0.29
135/A/NBP/1998,1970-01-11,5.6488,-0.55
134/A/NBP/1998,1970-01-11,5.6799,-0.07
133/A/NBP/1998,1970-01-11,5.6837,-0.17
132/A/NBP/1998,1970-01-11,5.6931,-0.46
131/A/NBP/1998,1970-01-11,5.7195,0.02
130/A/NBP/1998,1970-01-11,5.7185,-0.05
129/A/NBP/1998,1970-01-11,5.7216,-0.26
128/A/NBP/1998,1970-01-11,5.7364,-0.73
127/A/NBP/1998,1970-01-11,5.7787,-0.28
126/A/NBP/1998,1970-01-11,5.7952,-0.19
125/A/NBP/1998,1970-01-11,5.8061,-0.77
124/A/NBP/1998,1970-01-11,5.8511,0.49
123/A/NBP/1998,1970-01-11,5.8226,0.66
122/A/NBP/1998,1970-01-11,5.7845,-0.25
121/A/NBP/1998,1970-01-11,5.7991,0.05
120/A/NBP/1998,1970-01-11,5.7961,-0.09
119/A/NBP/1998,1970-01-11,5.8012,0.07
118/A/NBP/1998,1970-01-11,5.7972,0
117/A/NBP/1998,1970-01-11,5.7973,0.84
116/A/NBP/1998,1970-01-11,5.7489,-0.13
115/A/NBP/1998,1970-01-11,5.7562,-0.04
114/A/NBP/1998,1970-01-11,5.7584,0.38
113/A/NBP/1998,1970-01-11,5.7367,1.16
112/A/NBP/1998,1970-01-11,5.6711,0.79
111/A/NBP/1998,1970-01-11,5.6264,0.04
110/A/NBP/1998,1970-01-11,5.624,-0.82
109/A/NBP/1998,1970-01-11,5.6705,-0.35
108/A/NBP/1998,1970-01-11,5.6903,0.67
107/A/NBP/1998,1970-01-11,5.6526,-1.2
106/A/NBP/1998,1970-01-11,5.7213,-0.07
105/A/NBP/1998,1970-01-11,5.7251,0.66
104/A/NBP/1998,1970-01-11,5.6873,-0.39
103/A/NBP/1998,1970-01-11,5.7093,-0.81
102/A/NBP/1998,1970-01-11,5.7558,2.19
101/A/NBP/1998,1970-01-11,5.6323,1.15
100/A/NBP/1998,1970-01-11,5.5685,-0.18
99/A/NBP/1998,1970-01-11,5.5787,-0.18
98/A/NBP/1998,1970-01-11,5.5886,-0.19
97/A/NBP/1998,1970-01-11,5.5995,-0.42
96/A/NBP/1998,1970-01-11,5.6232,0.8
95/A/NBP/1998,1970-01-11,5.5783,0.48
94/A/NBP/1998,1970-01-11,5.5517,0.38
93/A/NBP/1998,1970-01-11,5.5309,-0.85
92/A/NBP/1998,1970-01-11,5.5783,1.17
91/A/NBP/1998,1970-01-11,5.5136,-0.33
90/A/NBP/1998,1970-01-11,5.5318,-0.07
89/A/NBP/1998,1970-01-11,5.5357,-1.04
88/A/NBP/1998,1970-01-11,5.594,0.1
87/A/NBP/1998,1970-01-11,5.5883,-0.05
86/A/NBP/1998,1970-01-11,5.5909,-0.92
85/A/NBP/1998,1970-01-11,5.6428,-0.41
84/A/NBP/1998,1970-01-11,5.6662,-0.37
83/A/NBP/1998,1970-01-11,5.6875,-0.2
82/A/NBP/1998,1970-01-11,5.6991,0.84
81/A/NBP/1998,1970-01-11,5.6517,-0.2
80/A/NBP/1998,1970-01-11,5.6633,-0.06
79/A/NBP/1998,1970-01-11,5.6667,-0.51
78/A/NBP/1998,1970-01-11,5.6957,-0.35
77/A/NBP/1998,1970-01-11,5.7155,0.54
76/A/NBP/1998,1970-01-11,5.6846,-0.95
75/A/NBP/1998,1970-01-11,5.739,0.03
74/A/NBP/1998,1970-01-11,5.7372,0.07
73/A/NBP/1998,1970-01-11,5.733,0.06
72/A/NBP/1998,1970-01-11,5.7293,-0.16
71/A/NBP/1998,1970-01-11,5.7383,0.05
70/A/NBP/1998,1970-01-11,5.7355,-0.05
69/A/NBP/1998,1970-01-11,5.7381,-0.06
68/A/NBP/1998,1970-01-11,5.7414,0.06
67/A/NBP/1998,1970-01-11,5.7377,-0.32
66/A/NBP/1998,1970-01-11,5.7562,-0.24
65/A/NBP/1998,1970-01-11,5.7701,-0.05
64/A/NBP/1998,1970-01-11,5.773,-0.54
63/A/NBP/1998,1970-01-11,5.8046,0.43
62/A/NBP/1998,1970-01-11,5.7797,0.34
61/A/NBP/1998,1970-01-11,5.7602,0.17
60/A/NBP/1998,1970-01-11,5.7502,-0.08
59/A/NBP/1998,1970-01-11,5.7547,-0.22
58/A/NBP/1998,1970-01-11,5.7673,-0.03
57/A/NBP/1998,1970-01-11,5.7688,0.54
56/A/NBP/1998,1970-01-11,5.7378,-0.19
55/A/NBP/1998,1970-01-11,5.749,-0.59
54/A/NBP/1998,1970-01-11,5.7831,0.73
53/A/NBP/1998,1970-01-11,5.741,-0.19
52/A/NBP/1998,1970-01-11,5.752,-0.2
51/A/NBP/1998,1970-01-11,5.7638,0.75
50/A/NBP/1998,1970-01-11,5.7207,0.21
49/A/NBP/1998,1970-01-11,5.7087,0.2
